1,2157,3,956717487
1,2159,4,956716997
1,680,4,956716416
1,3100,3,956753501
1,3101,3,956716728
1,3102,3,956754319
1,3104,4,956713864
1,1500,3,956717123
1,3105,3,956714355
1,3107,2,956753501
1,3108,4,956717236
1,2160,4,956716627
1,1504,4,956711733
1,2167,2,956717719
1,2168,3,956754129
1,692,2,956755091
1,695,4,956712412
1,3111,4,956713196
1,3112,3,956753060
1,3113,1,956709679
1,3114,4,956710231
1,1513,3,956710117
1,1516,3,956754004
1,2173,3,956754274
1,2174,3,956716728
1,1518,2,956753966
1,2176,4,956717047
1,3125,4,956710370
1,3128,4,956710665
1,3129,4,956752216
1,1527,3,956754614
1,2186,5,956710941
1,3132,5,956712862
1,1537,4,956711642
1,1542,3,956754230
1,3147,4,956713051
1,3148,2,956711231
1,1544,3,956754893
1,3149,1,956710521
1,1546,3,956717804
1,3150,5,956712677
1,3152,4,956712599
1,1554,5,956710370
1,3159,5,956709739
1,2501,4,956712862
1,2502,3,956710006
1,3160,5,956709885
1,3169,3,956716445
1,1569,4,956753772
1,3173,1,956754319
1,3174,4,956752866
1,2518,3,956754164
1,3175,4,956717573
1,3176,4,956710231
1,1573,3,956754614
1,3179,2,956710370
1,2527,3,956753772
1,2528,3,956754653
1,1580,2,956752715
1,2529,3,956712810
1,1582,3,956713238
1,1584,4,956754614
1,2530,2,956754941
1,2531,2,956755091
1,2532,2,956754941
1,2533,3,956754893
1,1590,1,956754994
1,3196,4,956710665
1,3198,3,956712810
1,1594,4,956711576
1,2541,2,956709631
1,2542,4,956752715
1,2546,2,956709631
1,2553,3,956716516
1,2555,1,956709526
1,3501,3,956717487
1,3505,4,956716446
1,3507,3,956753112
1,3508,4,956716416
1,2560,3,956710117
1,1907,4,956717356
1,2565,3,956712174
1,1909,3,956754585
1,1911,1,956709631
1,1912,4,956716780
1,1913,4,956754036
1,3518,3,956753112
1,2570,3,956717085
1,1914,4,956713238
1,2571,3,956712439
1,2572,2,956709453
1,1916,3,956753607
1,300,4,956712981
1,1917,2,956755038
1,2574,1,956710006
1,2575,5,956709679
1,308,4,956712724
1,3521,4,956712599
1,1921,4,956717486
1,3526,4,956716516
1,3527,3,956754585
1,1923,1,956752377
1,2580,4,956709739
1,1924,4,956754710
1,2581,3,956710006
1,316,3,956754941
1,317,2,956754319
1,318,5,956710521
1,319,2,956717356
1,3535,4,956752647
1,1931,4,956711231
1,320,4,956712897
1,2598,2,956710067
1,326,4,956712724
1,2599,5,956709679
1,327,3,956755091
1,329,3,956754710
1,3543,4,956710766
1,3545,4,956711048
1,1941,4,956711378
1,3546,4,956717767
1,3547,4,956711435
1,3548,2,956713310
1,1944,4,956713238
1,3549,3,956716516
1,11,3,956752783
1,337,4,956717162
1,338,2,956754833
1,16,3,956753965
1,339,3,956714355
1,17,4,956712981
1,3550,5,956712724
1,3551,4,956711435
1,1952,4,956711123
1,1954,5,956712897
1,1955,3,956717309
1,340,3,956753683
1,1957,4,956711733
1,341,4,956717047
1,1958,4,956752993
1,342,3,956717804
1,1959,5,956710005
1,21,3,956753465
1,345,3,956717573
1,24,2,956710067
1,25,4,956712599
1,348,3,956716474
1,26,3,956754065
1,349,3,956753815
1,28,4,956710566
1,29,3,956754585
1,2900,3,956709933
1,2901,3,956710006
1,2906,1,956710067
1,2908,4,956712527
1,1960,4,956716655
1,1961,4,956712810
1,1962,4,956712367
1,1965,4,956717530
1,1966,2,956712677
1,1968,4,956717486
1,30,4,956712526
1,32,3,956712862
1,34,5,956713051
1,357,3,956752338
1,39,3,956717447
1,2912,4,956753725
1,3572,2,956755091
1,2916,2,956752615
1,3573,1,956755171
1,3574,1,956755196
1,2919,4,956710907
1,3576,3,956753501
1,43,4,956710117
1,366,2,956753465
1,367,2,956717162
1,47,4,956717085
1,2920,4,956711231
1,2926,4,956713051
1,50,3,956710440
1,373,4,956711958
1,377,3,956753683
1,379,3,956754941
1,1994,3,956717719
1,62,1,956753966
1,66,2,956755091
1,388,3,956712897
1,1200,5,956754550
1,1201,4,956712439
1,2941,3,956753647
1,2943,4,956716860
1,2944,4,956716516
1,1206,5,956754550
1,1207,4,956710831
1,2947,4,956712929
1,1208,5,956712023
1,2948,4,956716516
1,2949,4,956716928
1,1210,3,956716860
1,1211,4,956712412
1,2951,4,956717309
1,1213,5,956710831
1,1214,5,956711080
1,1215,4,956717638
1,1216,4,956752280
1,1217,4,956711156
1,1219,5,956710665
1,86,3,956710274
1,1223,5,956711123
1,1226,4,956752216
1,2966,4,956712367
1,1228,5,956711048
1,2968,3,956752813
1,1231,4,956710941
1,2971,3,956711733
1,2972,4,956710800
1,1233,5,956710974
1,700,3,956754319
1,2973,3,956711193
1,1234,4,956711435
1,2975,2,956709526
1,1236,4,956753465
1,707,3,956754481
1,1240,5,956711231
1,1242,4,956711684
1,1243,4,956713910
1,2985,4,956717487
1,1246,4,956717396
1,2986,2,956755038
1,1247,4,956710871
1,714,4,956716684
1,2987,2,956710274
1,1248,5,956710831
1,1253,4,956711435
1,720,5,956710483
1,1254,4,956711529
1,2995,1,956709818
1,2997,4,956709526
1,1258,4,956711733
1,1259,4,956712526
1,728,3,956717804
1,2208,4,956712862
1,1261,4,956714644
1,1264,4,956711958
1,731,3,956716728
1,1265,3,956712677
1,1267,4,956710800
1,1268,3,956753417
1,735,3,956712897
1,1269,4,956713051
1,737,3,956755091
1,1270,3,956754550
1,1271,4,956753683
1,1272,4,956712897
1,1273,4,956714355
1,1274,3,956716474
1,1278,4,956711529
1,745,5,956710483
1,748,1,956754653
1,1280,4,956711958
1,1281,5,956710521
1,1282,5,956712677
1,750,4,956710800
1,1286,3,956753501
1,1288,4,956711684
1,1289,4,956716474
1,2231,2,956753853
1,2237,3,956717638
1,1291,2,956716416
1,1292,4,956716780
1,1294,4,956711123
1,1295,4,956713864
1,1296,5,956712810
1,1297,4,956716860
1,1298,4,956753647
1,1299,4,956710974
1,2245,3,956752338
1,2247,3,956753966
1,780,2,956754710
1,785,1,956709885
1,788,3,956753772
1,3203,4,956709631
1,3204,4,956716684
1,1605,2,956754164
1,2262,2,956754097
1,3210,3,956714355
1,1610,3,956717269
1,1611,1,956717530
1,3219,2,956710006
1,1617,5,956710800
1,1619,3,956753501
1,2278,2,956753060
1,3224,4,956710606
1,1623,2,956710274
1,1625,2,956752377
1,2282,3,956752715
1,1629,3,956754319
1,2287,3,956717201
1,2288,2,956712474
1,2289,4,956712367
1,1633,4,956753311
1,2291,4,956712724
1,2294,4,956753060
1,1639,4,956752131
1,1641,3,956713196
1,3246,4,956717085
1,1642,3,956752715
1,1643,4,956717804
1,3251,3,956753725
1,1650,3,956753647
1,3255,4,956752677
1,3256,3,956752216
1,1653,3,956752715
1,1657,4,956711378
1,2600,2,956710274
1,3260,4,956717766
1,2605,2,956709679
1,3265,4,956710606
1,2609,4,956710941
1,3267,4,956713310
1,3269,3,956754761
1,2611,3,956717085
1,2613,3,956754362
1,3272,2,956754230
1,3273,2,956710191
1,1673,4,956717162
1,1674,4,956712084
1,1676,3,956754710
1,1678,3,956717356
1,2620,3,956716997
1,2624,4,956752487
1,3281,4,956753853
1,2625,3,956754319
1,3282,3,956717236
1,2626,3,956754362
1,2628,1,956754833
1,1680,4,956717447
1,3285,1,956709526
1,2629,3,956709885
1,1683,3,956754004
1,1690,3,956754833
1,3296,3,956752783
1,2640,2,956752377
1,2641,2,956754833
1,2642,2,956755134
1,2643,1,956755196
1,2644,4,956712474
1,2648,5,956711009
1,2660,4,956711123
1,2662,4,956712981
1,2664,5,956711080
1,2668,2,956754994
1,2671,3,956753920
1,2672,1,956710231
1,2676,1,956709818
1,2677,1,956710907
1,405,2,956755171
1,2678,3,956709631
1,407,1,956709818
1,410,3,956754319
1,2683,3,956709453
1,2686,5,956710117
1,2687,5,956717047
1,2690,5,956709818
1,2692,5,956710117
1,2693,5,956710231
1,2694,1,956709526
1,2697,3,956752993
1,425,4,956752131
1,2699,2,956709453
1,428,2,956717396
1,431,3,956753647
1,435,2,956754653
1,440,3,956717162
1,441,3,956716928
1,442,2,956754941
1,446,4,956711378
1,448,4,956712929
1,450,3,956754274
1,454,2,956717719
1,457,3,956712526
1,461,4,956710399
1,471,3,956753683
1,474,4,956717676
1,475,4,956717123
1,476,2,956752539
1,480,3,956717269
1,488,3,956754362
1,1301,4,956712862
1,1303,5,956710974
1,1304,4,956711435
1,1305,3,956752783
1,1306,3,956754833
1,1307,2,956712862
1,492,3,956754036
1,497,3,956717356
1,1320,3,956754761
1,1332,3,956717396
1,800,5,956711080
1,1334,3,956754761
1,803,3,956752280
1,1339,3,956752992
1,808,3,956754065
1,1340,4,956712677
1,1343,3,956752615
1,1345,3,956716728
1,1347,3,956753816
1,1348,4,956710766
1,1350,4,956717123
1,1354,4,956712862
1,1355,1,956717573
1,1356,3,956753772
1,1357,2,956717486
1,1358,5,956711576
1,2300,4,956710871
1,2302,2,956717396
1,1365,3,956754319
1,837,3,956752216
1,2311,2,956754833
1,2312,4,956717396
1,2313,4,956712677
1,2318,5,956709818
1,1370,3,956752866
1,1372,2,956754710
1,1373,2,956754994
1,1374,3,956717085
1,1375,3,956754653
1,1376,2,956753311
1,849,2,956754833
1,2321,4,956716559
1,2324,4,956712763
1,2329,4,956713864
1,851,3,956753816
1,1387,4,956711733
1,2330,4,956752936
1,2331,3,956752580
1,2333,4,956709818
1,2336,4,956709679
1,2337,2,956710274
1,1391,2,956754710
1,1392,3,956712084
1,1393,2,956717530
1,1395,2,956717638
1,1396,3,956754653
1,862,3,956716728
1,1397,4,956711529
1,1399,2,956752992
1,866,4,956717356
1,2348,3,956716997
1,2355,4,956717236
1,2357,4,956711009
1,2359,2,956717201
1,880,1,956755171
1,3300,3,956710067
1,3307,5,956710566
1,3308,2,956717047
1,2360,3,956710665
1,2361,4,956712278
1,2362,3,956717530
1,2363,4,956754585
1,2364,3,956754994
1,2366,5,956712023
1,892,3,956716997
1,899,4,956711009
1,1711,3,956754274
1,1719,4,956710766
1,2376,2,956709350
1,2377,3,956717123
1,3325,1,956710006
1,1721,4,956709349
1,1722,3,956753549
1,3329,4,956710370
1,110,5,956714644
1,111,5,956710941
1,2384,4,956753647
1,2385,3,956754196
1,1729,4,956717356
1,1730,4,956717676
1,2390,3,956709885
1,2391,5,956712023
1,1735,3,956717676
1,2392,1,956709885
1,2393,3,956754761
1,2395,4,956710117
1,123,4,956713864
1,2396,2,956710191
1,125,3,956752866
1,3340,3,956754550
1,3342,4,956712084
1,1748,5,956754482
1,3350,4,956717201
1,3354,1,956709933
1,3359,4,956711009
1,2700,5,956710191
1,2701,1,956710274
1,2702,4,956710231
1,3361,5,956711642
1,3362,4,956711576
1,2706,2,956709453
1,3363,2,956712278
1,2707,2,956709453
1,3364,3,956712278
1,3365,5,956711080
1,1762,1,956754893
1,150,4,956712023
1,151,4,956714355
1,2710,5,956709526
1,2712,5,956709739
1,2713,1,956709885
1,3370,3,956753465
1,2715,1,956710231
1,2716,3,956709739
1,2719,1,956709818
1,160,2,956755038
1,1779,2,956754994
1,164,3,956753853
1,2722,1,956709631
1,2723,3,956710006
1,2725,5,956754362
1,2728,4,956710907
1,2729,4,956713864
1,1783,2,956754500
1,1784,4,956754004
1,1785,3,956752417
1,1788,4,956753465
1,172,2,956754994
1,173,2,956755038
1,176,4,956711318
1,2730,4,956711529
1,2732,4,956711048
1,2734,4,956709933
1,2736,3,956752131
1,3395,3,956753886
1,2739,4,956712981
1,3397,3,956752677
1,3398,3,956753112
1,1794,3,956752783
1,1797,4,956712724
1,183,3,956752866
1,185,2,956754893
1,187,3,956753920
1,188,2,956717236
1,2747,3,956753311
1,190,4,956753607
1,194,4,956752992
1,196,2,956754941
1,198,4,956753112
1,2750,4,956752417
1,1012,4,956714644
1,1017,3,956753112
1,2757,5,956709739
1,2758,4,956710067
1,1019,3,956753772
1,2759,3,956709631
1,1020,2,956754129
1,1022,4,956716728
1,2762,5,956710191
1,2763,3,956753772
1,1028,4,956717676
1,1029,4,956717309
1,2770,2,956709526
1,1031,3,956753920
1,2771,3,956709578
1,2772,2,956709631
1,1036,4,956712474
1,1037,2,956754941
1,504,3,956754994
1,2779,2,956754065
1,508,3,956752677
1,509,2,956754164
1,1041,4,956711283
1,514,3,956711231
1,515,4,956717201
1,1049,2,956753920
1,519,2,956755134
1,2791,3,956711642
1,2795,3,956716559
1,1056,4,956711283
1,1057,4,956752936
1,2797,3,956717085
1,529,3,956716655
1,2000,3,956713864
1,1060,3,956752866
1,2009,4,956753683
1,1061,3,956752783
1,531,4,956717766
1,534,3,956717309
1,535,4,956752131
1,2010,5,956710399
1,2011,3,956752216
1,2012,3,956754761
1,2013,3,956710067
1,2018,5,956717085
1,2019,5,956710703
1,541,5,956710800
1,1077,4,956711642
1,1078,4,956716559
1,2020,5,956711283
1,2021,3,956754833
1,2024,4,956710440
1,2025,4,956752417
1,2028,5,956710521
1,1080,5,956711048
1,1081,3,956754004
1,551,5,956717162
1,555,3,956716596
1,2034,3,956754893
1,2038,3,956709578
1,1092,2,956753725
1,1093,4,956709631
1,1094,4,956711283
1,562,4,956752417
1,1096,4,956712474
1,1097,4,956712981
1,1099,4,956752131
1,2048,3,956717638
2,589,3,956718757
2,3006,4,956709265
2,1407,3,956718919
2,2064,4,956719360
2,593,5,956718614
2,3015,3,956718970
2,903,5,956718658
2,904,5,956718658
2,905,3,956719121
2,908,4,956709265
2,909,4,956709950
2,3044,3,956718877
2,910,5,956719174
2,912,4,956709149
2,916,3,956719333
2,919,4,956709303
2,3051,3,956709701
2,921,3,956719240
2,923,4,956709173
2,924,5,956709701
2,926,5,956709701
2,928,5,956718700
2,2407,3,956801778
2,930,3,956718757
2,3068,4,956709587
2,931,4,956718797
2,933,4,956718700
2,949,4,956709983
2,955,3,956719206
2,959,4,956709830
2,3095,5,956709587
2,2439,3,956709983
2,965,3,956718700
2,968,4,956801840
2,2455,3,956801707
2,3424,3,956710037
2,235,3,956709983
2,247,4,956718797
2,2804,4,956709215
2,3467,4,956709701
2,3468,4,956709355
2,3469,4,956709327
2,3471,5,956801533
2,260,5,956801533
2,1882,1,956708997
2,2840,3,956718842
2,296,5,956709983
2,2858,4,956709215
2,2863,4,956719333
2,1127,4,956718919
2,1136,4,956719240
2,608,5,956709303
2,2890,2,956709629
2,2118,4,956718970
2,1172,5,956719383
2,2132,3,956709215
2,1193,4,956709215
2,3101,4,956718877
2,2160,5,956718877
2,3114,4,956719174
2,2176,2,956718732
2,2178,4,956718943
2,2181,3,956719016
2,2183,3,956718797
2,2186,4,956718700
2,3132,4,956719360
2,3147,3,956709914
2,3148,4,956709118
2,3152,5,956709830
2,2501,4,956709469
2,3175,4,956801707
2,1573,3,956719042
2,2527,5,956801812
2,2529,3,956801666
2,1584,4,956801746
2,3196,4,956709265
2,3504,4,956709469
2,3505,4,956718821
2,3508,3,956708997
2,1909,3,956719016
2,2571,2,956718919
2,3526,4,956709741
2,318,5,956709215
2,319,5,956718943
2,1938,4,956709393
2,1939,4,956709741
2,2599,4,956719269
2,3543,3,956709149
2,1940,4,956709629
2,1941,4,956709629
2,1945,4,956709355
2,1949,3,956709393
2,17,4,956709701
2,1950,3,956709741
2,1952,4,956709741
2,1953,4,956709914
2,1956,4,956710037
2,1963,3,956719333
2,32,3,956801666
2,34,3,956719206
2,2915,2,956719301
2,2919,3,956709629
2,47,4,956718877
2,50,4,956718614
2,377,3,956719042
2,1994,4,956718919
2,1200,4,956801666
2,1203,4,956709469
2,1207,5,956709303
2,1208,5,956709587
2,1210,4,956801707
2,1213,3,956709701
2,1214,5,956718700
2,1219,5,956718658
2,1221,5,956709149
2,1225,5,956709265
2,1230,5,956719097
2,1231,4,956709393
2,1233,3,956709534
2,2973,5,956719150
2,1234,3,956719206
2,1235,1,956719150
2,702,2,956708997
2,1237,3,956709355
2,1240,4,956718700
2,1244,3,956719121
2,1248,3,956718658
2,1249,3,956718700
2,1250,3,956709215
2,1252,3,956718614
2,1253,5,956801620
2,2997,4,956719269
2,1259,4,956709701
2,2208,2,956718700
2,1267,5,956708997
2,1269,4,956718732
2,1270,3,956719269
2,1276,5,956709469
2,750,5,956801533
2,1288,5,956709875
2,2238,3,956709914
2,2239,3,956719240
2,1293,3,956709629
2,1294,5,956719383
2,1299,3,956709265
2,2243,3,956719269
2,3201,4,956710012
2,3204,3,956718842
2,1610,3,956718919
2,1617,3,956718614
2,2287,4,956801666
2,2288,4,956801666
2,2289,3,956709534
2,3230,3,956718821
2,1653,3,956801746
2,3270,2,956709534
2,1674,4,956709914
2,2640,4,956801778
2,2641,4,956801812
2,2662,5,956801666
2,435,3,956801840
2,454,4,956719042
2,457,4,956718797
2,1304,3,956719240
2,1307,4,956719360
2,1343,2,956719016
2,1344,4,956718797
2,1358,3,956718732
2,2303,3,956709875
2,837,3,956719333
2,2324,4,956709469
2,858,5,956709118
2,1394,2,956719206
2,2353,3,956718919
2,2361,2,956719301
2,2363,2,956801778
2,898,4,956719301
2,111,5,956709629
2,3330,5,956709534
2,3334,3,956718797
2,1732,4,956719016
2,2396,4,956719240
2,3359,4,956709393
2,3362,3,956709469
2,3363,5,956710012
2,3379,5,956709950
2,2728,3,956709393
2,198,3,956801707
2,1019,3,956801812
2,2762,4,956718658
2,527,5,956709215
2,2010,3,956801533
2,541,3,956801533
2,1077,4,956719150
2,2028,4,956708997
2,1080,4,956719097
2,1086,4,956718757
2,1089,3,956718797
2,562,4,956709118
2,1097,5,956709587
3,1419,4,956714815
3,920,3,956706827
3,3088,5,956707640
3,232,4,956707640
3,1136,4,956707708
3,1148,5,956707604
3,1183,5,956717204
3,2146,4,956706909
3,3548,4,956707604
3,356,4,956707005
3,1223,5,956707734
3,1276,3,956707604
3,1296,5,956714684
3,1354,3,956714725
3,1387,2,956707005
3,2716,3,956707604
3,3396,3,956706827
3,1079,5,956707547
4,588,4,956705950
4,2067,4,956705178
4,1416,4,956706075
4,3022,4,956705281
4,3028,3,956705749
4,2080,4,956706051
4,2083,3,956705989
4,2087,3,956705872
4,3035,4,956705545
4,3037,5,956705679
4,900,3,956705907
4,901,4,956706019
4,903,5,956706148
4,904,5,956706148
4,906,4,956706201
4,2096,4,956706019
4,907,4,956705486
4,909,3,956705564
4,911,4,956705636
4,912,4,956758029
4,913,5,956706148
4,914,4,956705872
4,915,4,956705733
4,916,5,956705703
4,918,5,956705907
4,919,4,956705872
4,922,5,956758029
4,923,4,956706538
4,924,4,956705811
4,926,5,956706324
4,930,4,956705202
4,933,4,956705470
4,935,3,956705508
4,938,4,956706019
4,2414,3,956706233
4,3072,3,956705470
4,942,4,956706201
4,945,4,956705653
4,947,3,956705281
4,950,4,956706182
4,3088,5,956705281
4,951,4,956705441
4,952,4,956705679
4,955,4,956705351
4,963,3,956705950
4,3421,2,956705323
4,2804,4,956705323
4,3471,4,956705790
4,260,5,956705790
4,282,4,956705158
4,2857,4,956705989
4,2863,3,956705416
4,1125,5,956705718
4,1148,4,956758002
4,1188,4,956705679
4,661,3,956706019
4,1197,4,956705416
4,2174,3,956705636
4,3133,3,956705281
4,3175,4,956705508
4,2565,3,956705872
4,1934,5,956705636
4,3545,4,956705872
4,3548,4,956705416
4,3549,4,956705950
4,1947,4,956705950
4,1951,4,956705950
4,1964,4,956706182
4,364,5,956705950
4,48,3,956706095
4,1204,5,956758029
4,2946,3,956705989
4,1210,5,956705811
4,1211,4,956705441
4,1212,5,956706148
4,1220,3,956705989
4,1223,4,956705441
4,1237,5,956706505
4,1244,2,956705351
4,1252,4,956706538
4,1254,4,956758029
4,2206,4,956706182
4,2208,4,956706182
4,1265,3,956705564
4,1269,3,956705323
4,1270,4,956705545
4,1276,4,956705351
4,1282,3,956705907
4,750,4,956705790
4,1284,5,956706148
4,1294,3,956705300
4,783,2,956706051
4,2289,4,956705703
4,1641,4,956705749
4,2622,3,956705351
4,1680,4,956706298
4,2671,2,956705508
4,471,3,956705679
4,1304,4,956705508
4,1380,4,956705989
4,858,4,956757973
4,899,5,956705907
4,107,3,956705989
4,111,4,956705158
4,2396,5,956705395
4,3363,5,956705545
4,3396,4,956705581
4,2746,4,956705654
4,199,4,956706075
4,1014,3,956705545
4,1022,4,956705907
4,1028,4,956705395
4,2791,4,956705371
4,1066,3,956705470
4,2019,4,956706538
4,1078,4,956705545
4,1081,4,956705989
4,1083,3,956706051
4,1086,4,956706182
4,1088,4,956706019
4,1097,4,956705811
5,573,4,956704056
5,589,4,956704996
5,1,3,957717358
5,2068,4,997453982
5,592,2,956716016
5,593,5,956703954
5,3016,2,956716157
5,3017,1,956716519
5,2070,4,956715676
5,1419,3,956704056
5,2076,5,956715676
5,3039,2,956715622
5,903,4,957717093
5,904,4,956716845
5,908,4,957716673
5,910,4,957716717
5,912,5,956704191
5,913,5,956716845
5,1449,3,960971857
5,916,5,957717557
5,919,5,956704191
5,920,3,957717358
5,923,5,956716777
5,924,5,957717191
5,2402,1,956716557
5,2407,2,956716016
5,2408,1,956716519
5,3067,4,956715383
5,930,4,957717274
5,3068,3,956715490
5,2411,1,956716497
5,3070,3,956715805
5,3072,3,956715597
5,2421,1,956716588
5,3083,4,963272132
5,3089,5,956716845
5,953,5,997454160
5,3094,2,956715383
5,3095,4,963271343
5,2439,4,960972720
5,3097,4,956716796
5,978,4,957717557
5,2455,3,956715865
5,2456,1,956716478
5,994,3,960972693
5,3418,3,957717158
5,2471,1,956716519
5,3421,3,997453909
5,3422,3,956715865
5,3424,2,956715421
5,213,5,956704056
5,1834,4,956705073
5,3449,3,956715966
5,232,5,997454398
5,235,2,956704854
5,246,5,956704613
5,247,2,956704854
5,2802,2,956716262
5,3471,4,957717463
5,260,4,956716873
5,263,4,960971893
5,265,3,956704788
5,1103,4,957717678
5,1104,5,957716904
5,290,4,956705162
5,296,4,957716979
5,1111,5,956704716
5,2852,3,956715889
5,2858,4,956704475
5,2859,4,956715383
5,2863,4,957716795
5,1124,2,956716113
5,1127,3,956715988
5,3819,5,963272166
5,2872,4,956715805
5,1136,4,957716949
5,608,4,956704475
